x,y,z
0.0443786,2.01405,0.507277
0.040911,2.00132,0.559852
0.0377618,2.00644,0.617566
0.0343076,1.99081,0.669901
0.0310035,1.98326,0.725053
0.0274069,1.94608,0.769758
0.0245026,1.97192,0.838763
0.0214293,1.98627,0.905626
0.0181909,1.98031,0.965339
0.00825273,-0.0233595,0.295366
0.00813771,-0.0207363,0.187931
0.0080772,-0.0194693,0.15876
0.0197656,-0.120338,0.182441
0.0240254,-0.157029,0.215079
0.0201593,-0.120324,0.168739
0.0255181,-0.165605,0.206538
0.0235835,-0.131532,0.123314
0.0217968,-0.116159,0.110078
0.0245235,-0.135364,0.116221
0.026174,-0.146042,0.116993
0.0242187,-0.129804,0.104774
0.0233878,-0.122167,0.0973841
0.0226202,-0.115168,0.0908069
0.0241424,-0.124664,0.0908109
0.0245076,-0.125782,0.0874756
0.0248639,-0.126812,0.0841108
0.025211,-0.127754,0.0807189
0.0255482,-0.128607,0.0773021
0.0258751,-0.129371,0.0738629
0.026191,-0.130045,0.0704035
0.0264956,-0.130628,0.0669264
0.0267884,-0.13112,0.0634339
0.0270687,-0.131521,0.0599285
0.0273362,-0.131831,0.0564124
0.0275903,-0.132049,0.0528882
0.0278306,-0.132176,0.0493583
0.0280567,-0.132211,0.045825
-0.958197,2.37968,0.229511
0.0164639,-0.0171482,0.276378
0.0187408,-0.0213866,0.265778
0.0187445,-0.0212982,0.226419
0.0324789,-0.0468487,0.319736
0.0900186,-0.149898,0.443958
0.0913865,-0.151792,0.422045
0.0922652,-0.152788,0.400296
0.0924261,-0.152485,0.377866
0.0923174,-0.151702,0.356571
0.0930289,-0.151799,0.322432
0.0968228,-0.15793,0.317679
0.0929768,-0.139601,0.120438
0.0893961,-0.133241,0.112137
0.0905096,-0.134558,0.107918
0.0915692,-0.135777,0.103654
0.092574,-0.136898,0.0993507
0.0839226,-0.122479,0.0894939
0.0944148,-0.138842,0.0906333
0.0906116,-0.132259,0.0840675
0.0861491,-0.124673,0.0777177
0.0867862,-0.125226,0.0737431
0.0926464,-0.134025,0.0713775
0.0932097,-0.134423,0.0671067
0.103865,-0.150646,0.0649301
0.0941596,-0.134929,0.0585217
0.110186,-0.1594,0.0559205
0.0894561,-0.126651,0.0495711
0.0897034,-0.126573,0.0455141
0.0581638,-0.0420079,0.386109
0.908255,-0.719593,0.989131
0.90431,-0.714051,0.934632
0.910751,-0.716806,0.892357
0.923182,-0.724287,0.856605
0.927578,-0.725354,0.814664
0.931565,-0.726081,0.773596
0.927713,-0.720632,0.727847
0.928826,-0.7191,0.687262
0.929607,-0.717308,0.647612
0.935792,-0.719723,0.612335
0.934681,-0.716453,0.573453
0.939171,-0.717525,0.538587
0.92883,-0.707155,0.496998
0.649278,-0.490158,0.335572
0.692112,-0.521284,0.329159
0.94999,-0.716194,0.401141
0.943653,-0.708969,0.364898
0.958902,-0.718135,0.336258
0.972846,-0.726244,0.306698
0.979167,-0.728552,0.27483
0.984829,-0.730339,0.242803
0.982682,-0.726268,0.209436
0.979005,-0.721073,0.176315
0.990604,-0.727244,0.145259
0.98553,-0.721026,0.112501
0.987787,-0.720245,0.0805123
0.997426,-0.724885,0.048532
-0.998968,0.0242095,0.698072
-0.988956,0.0224403,0.729127
-0.978803,0.0207015,0.760691
-0.967666,0.0189829,0.792186
-0.962518,0.0173672,0.82927
-0.941673,0.0156179,0.854201
-0.927589,0.0139895,0.885292
-0.912515,0.0124003,0.916194
-0.889403,0.0108216,0.939784
-0.351694,0.0048724,0.531872
-0.0845164,0.00428196,0.363533
-0.0715431,0.0045232,0.34617
-0.0636328,0.00465092,0.347935
-0.0574689,0.00474775,0.359331
-0.175743,-0.0548879,0.0457043
-0.193466,-0.0614754,0.051142
-0.193138,-0.0617052,0.0564508
-0.211442,-0.0685968,0.063451
-0.228563,-0.0751299,0.0713705
-0.662021,-0.247839,0.410511
-0.65981,-0.248203,0.433235
-0.642463,-0.242677,0.447003
-0.255522,-0.0927226,0.213482
-0.228624,-0.0826362,0.204584
-0.216883,-0.0784269,0.205172
-0.212773,-0.0771977,0.211152
-0.215857,-0.0788173,0.223157
-0.127338,-0.0438159,0.154884
-0.199617,-0.0730897,0.228389
-0.201819,-0.0743471,0.240628
-0.190193,-0.0700058,0.239257
-0.1918,-0.0710126,0.25161
-0.161929,-0.0591428,0.228426
-0.121694,-0.0428995,0.189517
-0.112119,-0.039169,0.185194
-0.114382,-0.0403147,0.196062
-0.110616,-0.0389564,0.19918
-0.106782,-0.0375551,0.202192
-0.0977092,-0.0339365,0.196818
-0.093949,-0.0325283,0.199468
-0.0853727,-0.029062,0.193451
-0.0817107,-0.0276583,0.195755
-0.0740992,-0.0245496,0.190017
-0.0705358,-0.0231533,0.192003
-0.0669307,-0.0217255,0.193888
-0.0739475,-0.0248932,0.22224
-0.0661651,-0.0216378,0.214951
-0.0933217,-0.0336476,0.307489
-0.095632,-0.0348375,0.33739
-0.0913003,-0.0331033,0.349479
-0.101183,-0.037657,0.417235
-0.11893,-0.0457526,0.53217
-0.103226,-0.038951,0.51683
-0.084682,-0.0308134,0.481351
-0.0881216,-0.0325243,0.569199
0.835033,0.445859,0.978777
0.86793,0.46492,0.966666
0.900773,0.484091,0.953198
-0.179828,-0.148288,0.0467874
-0.179484,-0.148485,0.0528856
-0.185766,-0.154507,0.0595372
-0.178436,-0.148561,0.0650605
-0.177734,-0.148439,0.0711289
-0.176914,-0.148209,0.077179
-0.175978,-0.147872,0.0832068
-0.167606,-0.140889,0.0872892
-0.173758,-0.146876,0.0951785
-0.172477,-0.146216,0.101114
-0.171083,-0.145449,0.107011
-0.175958,-0.150348,0.115506
-0.160946,-0.137221,0.11549
-0.145409,-0.123529,0.114138
-0.130772,-0.110568,0.112123
-0.116361,-0.0977289,0.109136
-0.108225,-0.0905782,0.108931
-0.0936008,-0.0773918,0.103812
-0.0988116,-0.0824818,0.111594
-0.0973596,-0.0814155,0.114936
-0.102148,-0.0861556,0.123314
-0.100468,-0.0848798,0.126781
-0.0987274,-0.0835373,0.130191
-0.0969268,-0.0821287,0.133543
-0.100909,-0.0861681,0.14279
-0.104014,-0.0894023,0.151775
-0.1018,-0.0876033,0.155324
-0.110442,-0.0961375,0.171935
-0.138717,-0.123497,0.214951
-0.155477,-0.139987,0.246874
-0.151382,-0.136514,0.252278
-0.142298,-0.1282,0.250219
-0.138176,-0.124637,0.255159
-0.125227,-0.112473,0.245387
-0.121239,-0.108963,0.249721
-0.100426,-0.088977,0.222742
-0.0969196,-0.0858389,0.226189
-0.104899,-0.0939845,0.253571
-0.0970022,-0.0865054,0.248742
-0.0897457,-0.0796113,0.244351
-0.0890151,-0.079157,0.255256
-0.0819657,-0.0723992,0.250346
-0.0808459,-0.0715277,0.261192
-0.0564619,-0.0473058,0.202278
-0.0562604,-0.0472705,0.213319
-0.0530572,-0.044203,0.215177
-0.0498309,-0.0410918,0.216918
-0.0443079,-0.0356254,0.209082
-0.0433186,-0.0347465,0.220044
-0.0419567,-0.0334802,0.231043
-0.0384823,-0.0300372,0.232373
-0.033436,-0.0249533,0.223829
-0.0355001,-0.0271806,0.263072
-0.0361463,-0.0279528,0.302569
-0.0323229,-0.0240829,0.312567
-0.0266658,-0.0182752,0.304582
-0.056171,-0.0901247,0.0458875
-0.0559914,-0.090151,0.0486615
-0.0557776,-0.090113,0.0514327
-0.0513095,-0.0821043,0.0533757
-0.0510526,-0.0819524,0.0559011
-0.0507655,-0.0817416,0.0584188
-0.0504485,-0.0814719,0.0609269
-0.050102,-0.0811434,0.0634238
-0.0497264,-0.0807562,0.0659076
-0.0493222,-0.0803105,0.0683769
-0.0528827,-0.0874935,0.0732727
-0.0523796,-0.0868785,0.0759334
-0.0561846,-0.0946178,0.081787
-0.0555693,-0.0938063,0.0846496
-0.0549228,-0.0929267,0.0874847
-0.0542458,-0.0919794,0.0902903
-0.0576469,-0.0990642,0.0972511
-0.056847,-0.0978893,0.100228
-0.0595963,-0.103758,0.107358
-0.0586737,-0.102346,0.110464
-0.0577196,-0.100859,0.113525
-0.0605,-0.106872,0.121874
-0.0594105,-0.105116,0.125058
-0.0619021,-0.110608,0.133957
-0.0606725,-0.108566,0.13724
-0.0594123,-0.106445,0.14046
-0.067887,-0.124289,0.162157
-0.0725565,-0.134436,0.178347
-0.0739876,-0.137963,0.189085
-0.075207,-0.141078,0.200107
-0.0762113,-0.143768,0.211398
-0.0796288,-0.151537,0.229549
-0.0772804,-0.147237,0.233964
-0.0776327,-0.148607,0.245936
-0.0751209,-0.14391,0.250253
-0.0725772,-0.139105,0.254428
-0.0700037,-0.134195,0.25846
-0.0674024,-0.129182,0.262345
-0.0690388,-0.13327,0.282149
-0.0683383,-0.132329,0.294587
-0.0653703,-0.126444,0.298396
-0.0548249,-0.103949,0.267517
-0.0469019,-0.0870158,0.244503
-0.0445846,-0.0822928,0.247016
-0.0406312,-0.0739068,0.240202
-0.0399189,-0.0726533,0.251624
-0.037574,-0.0677434,0.253717
-0.0301175,-0.0513286,0.218735
-0.0304622,-0.0523395,0.238369
-0.0262321,-0.0430112,0.221592
-0.0232966,-0.0365419,0.213146
-0.0223456,-0.0345439,0.223963
-0.0204056,-0.0302614,0.224964
-0.0211013,-0.0320078,0.264279
-0.0591486,-0.120126,0.966855
0.880473,2.65206,0.993065
0.878012,2.65891,0.913956
0.871507,2.65361,0.832216
0.867625,2.65619,0.754156
0.865795,2.66506,0.678559
0.860576,2.6636,0.601283
0.854409,2.65918,0.524432
0.850954,2.66312,0.449861
0.843552,2.65477,0.374187
0.841607,2.66344,0.301156
0.833332,2.65221,0.226707
0.830209,2.65718,0.153872
0.826501,2.66034,0.0809612
-0.0180157,-0.133937,0.0467088
-0.0177915,-0.133862,0.0502415
-0.01756,-0.133695,0.0537702
-0.0173218,-0.133435,0.0572926
-0.0178548,-0.142979,0.0620141
-0.0168267,-0.132639,0.0643086
-0.0173108,-0.141925,0.0695232
-0.01631,-0.131476,0.0712704
-0.0167456,-0.140479,0.0769638
-0.0164564,-0.139609,0.0806519
-0.0161634,-0.138644,0.0843154
-0.0165072,-0.147101,0.0909481
-0.0161875,-0.145863,0.0948032
-0.0158654,-0.144525,0.0986237
-0.0155415,-0.143087,0.102407
-0.0152162,-0.141549,0.106151
-0.0148902,-0.139914,0.109853
-0.0145639,-0.138182,0.113509
-0.0147314,-0.145175,0.121804
-0.0143853,-0.143128,0.125593
-0.014447,-0.14869,0.133954
-0.0145162,-0.154753,0.143194
-0.0141369,-0.152142,0.147225
-0.0152803,-0.181166,0.173799
-0.0113739,-0.110791,0.137583
-0.00662593,-0.0222504,0.158345
-0.00659004,-0.0224297,0.177624
-0.00654411,-0.0272228,0.236582
-0.00643334,-0.0455105,0.439892
-0.236973,2.63042,0.931389
-0.240725,2.62464,0.853441
-0.24504,2.62526,0.778804
-0.249254,2.62475,0.704916
-0.253275,2.62219,0.63154
-0.257938,2.62641,0.56046
-0.26243,2.62872,0.48954
-0.266743,2.62913,0.418831
-0.270969,2.62865,0.348498
-0.253234,2.41326,0.259453
-0.278636,2.62013,0.208537
-0.283208,2.62305,0.139507
-0.288662,2.63411,0.0705097
0.0369123,-0.140349,0.0473469
0.0371011,-0.140171,0.0511408
0.0372595,-0.139898,0.0549302
0.0403994,-0.149016,0.0596927
0.0405022,-0.148521,0.0637253
0.0405714,-0.147926,0.0677449
0.0406065,-0.147232,0.0717484
0.0406071,-0.146438,0.0757333
0.040573,-0.145546,0.0796968
0.0405039,-0.144556,0.0836362
0.0434102,-0.152591,0.0903261
0.0487547,-0.166998,0.104784
0.0368961,-0.130761,0.0955763
0.0337046,-0.120612,0.0953448
0.0334578,-0.119257,0.0986011
0.0390203,-0.134962,0.110312
0.0441685,-0.149292,0.122478
0.0437268,-0.14724,0.126523
0.0460881,-0.153306,0.135455
0.0539722,-0.160267,0.316245
0.0569082,-0.167177,0.345594
0.059353,-0.172744,0.375505
0.0548285,-0.160218,0.37129
0.00348573,-0.0260795,0.177076
0.00104028,-0.0199884,0.158951
0.00168991,-0.0214037,0.227362
0.00431385,-0.0276496,0.363342
0.112311,-0.145836,0.0487146
0.106048,-0.137842,0.0530378
0.106089,-0.137454,0.0575842
0.112438,-0.144603,0.0631343
0.118696,-0.151595,0.0691925
0.118481,-0.150859,0.0742211
0.118179,-0.150024,0.0792293
0.123488,-0.155809,0.0860561
0.12299,-0.154729,0.0912432
0.122401,-0.153549,0.0963983
0.127963,-0.159558,0.104327
0.127154,-0.158111,0.109657
0.12625,-0.156561,0.114943
0.12525,-0.154911,0.120181
0.124157,-0.153161,0.125367
0.122969,-0.151313,0.130498
0.127634,-0.156178,0.139845
0.126195,-0.154043,0.145089
0.12466,-0.15181,0.150265
0.128768,-0.15599,0.160339
0.126963,-0.153459,0.165591
0.130082,-0.15649,0.175638
0.128005,-0.153664,0.180917
0.13123,-0.156791,0.191954
0.12886,-0.153653,0.197253
0.131598,-0.156215,0.208715
0.138628,-0.163517,0.226295
0.135648,-0.15971,0.231841
0.137452,-0.161195,0.244119
0.138443,-0.161776,0.255937
0.13958,-0.162512,0.268667
0.140365,-0.162858,0.281604
0.144761,-0.167126,0.301556
0.144701,-0.166535,0.315004
0.14426,-0.165537,0.328597
0.147049,-0.16802,0.34958
0.149582,-0.170211,0.371763
0.147318,-0.167254,0.385112
0.148622,-0.16812,0.407845
0.15576,-0.17518,0.447303
0.0143845,-0.0239597,0.245675
0.00926902,-0.0187339,0.227428
0.0199177,-0.0294028,0.470072
-0.0681005,-0.00796153,0.406117
-0.077528,-0.00827491,0.404206
-0.0731809,-0.00829918,0.345696
-0.0784053,-0.00854691,0.334022
-0.872914,-0.0564176,0.913505
-0.887968,-0.0587114,0.88345
-0.90949,-0.0614441,0.859868
-0.92277,-0.0637364,0.829258
-0.935075,-0.06601,0.798509
-0.9472,-0.068312,0.768257
-0.957577,-0.0705368,0.737299
-0.966986,-0.0727294,0.706291
-0.983818,-0.0754723,0.68068
-0.983778,-0.0770619,0.64476
-0.990333,-0.0791346,0.613752
-0.995945,-0.0811584,0.582808
0.0321468,-0.0251941,0.440454
0.0257408,-0.0181581,0.284532
0.0450413,-0.0387907,0.369169
0.728935,-0.714983,0.969908
0.72603,-0.709805,0.917438
0.7327,-0.714105,0.878555
0.737873,-0.716898,0.839261
0.742673,-0.719299,0.80084
0.746556,-0.72078,0.762704
0.743538,-0.715518,0.71942
0.738792,-0.708603,0.676419
0.745968,-0.713271,0.64488
0.751851,-0.716652,0.612857
0.744874,-0.70763,0.572223
0.749218,-0.709517,0.540814
0.497077,-0.466147,0.350563
0.503453,-0.470717,0.332621
0.515221,-0.478821,0.296156
0.520602,-0.482352,0.277658
0.512387,-0.473061,0.253545
0.509922,-0.469218,0.2326
0.527581,-0.484209,0.218892
0.538667,-0.492972,0.202199
0.591254,-0.540226,0.195642
0.59482,-0.54178,0.174626
0.584151,-0.530179,0.150979
0.593436,-0.537005,0.131263
0.603112,-0.54414,0.111101
0.762771,-0.688326,0.101714
0.800184,-0.72019,0.0762132
0.801677,-0.719218,0.0480218
-0.112189,0.0165064,0.585789
-0.0547208,0.0113557,0.349492
-0.0482913,0.0107209,0.360722
0.999418,0.0261156,0.0674033
-0.891963,-0.232568,0.521785
-0.247726,-0.0600787,0.185024
-0.211527,-0.0506617,0.171926
-0.208156,-0.0501009,0.177573
-0.204646,-0.0494906,0.183129
-0.178072,-0.0424792,0.172009
-0.174728,-0.0418516,0.176754
-0.163668,-0.0390485,0.175269
-0.167695,-0.0404649,0.18597
-0.128368,-0.0295864,0.158367
-0.146011,-0.0348456,0.181318
-0.142463,-0.0340761,0.185197
-0.145571,-0.0352187,0.196096
-0.141654,-0.0343294,0.199961
-0.13127,-0.0315341,0.196244
-0.127365,-0.0306098,0.199722
-0.11799,-0.0280527,0.196062
-0.114102,-0.0270974,0.19918
-0.104562,-0.0244352,0.194064
-0.100739,-0.0234626,0.196818
-0.0968513,-0.0224573,0.199468
-0.0929024,-0.0214198,0.202012
-0.1026,-0.0245525,0.229656
-0.119919,-0.0304839,0.307967
-0.0761579,-0.0169673,0.22224
-0.101891,-0.025566,0.346838
-0.0913961,-0.0223771,0.339948
-0.137893,-0.0375276,0.538278
-0.134858,-0.0367842,0.579582
-0.117118,-0.0312368,0.563576
-0.0893721,-0.022347,0.491146
-0.170723,-0.11001,0.0464929
-0.218892,-0.143823,0.0539293
-0.225757,-0.149113,0.0613392
-0.233247,-0.154873,0.0692961
-0.247845,-0.165653,0.0787861
-0.207887,-0.138135,0.0798438
-0.238262,-0.160059,0.0928419
-0.213665,-0.143205,0.0947725
-0.21229,-0.142734,0.101486
-0.210775,-0.142157,0.108161
-0.216173,-0.146518,0.117206
-0.222086,-0.151277,0.12695
-0.212324,-0.144777,0.13077
-0.217804,-0.149245,0.140896
-0.186084,-0.126768,0.133439
-0.169799,-0.115367,0.131857
-0.13906,-0.0933361,0.120986
-0.130002,-0.0870339,0.120947
-0.128207,-0.0860253,0.125013
-0.12633,-0.0849484,0.129023
-0.124373,-0.0838038,0.132975
-0.122338,-0.0825919,0.136867
-0.126909,-0.0862907,0.146224
-0.131152,-0.0897682,0.155947
-0.12863,-0.0881954,0.160066
-0.126029,-0.0865507,0.164105
-0.128887,-0.0890147,0.173795
-0.157643,-0.111494,0.221715
-0.142293,-0.100181,0.212797
-0.149708,-0.106203,0.231572
-0.145603,-0.103423,0.236309
-0.151374,-0.108227,0.255159
-0.141706,-0.101135,0.252288
-0.132775,-0.0945654,0.249721
-0.128339,-0.0914458,0.253914
-0.123828,-0.088246,0.257964
-0.102101,-0.0715462,0.229511
-0.0897072,-0.0620657,0.215827
-0.101804,-0.0718201,0.25207
-0.0862124,-0.0597473,0.23
-0.0716396,-0.0484019,0.207056
-0.0716929,-0.0486208,0.218212
-0.0647435,-0.0432491,0.211345
-0.0612448,-0.0406055,0.213319
-0.0548036,-0.035579,0.205901
-0.0541584,-0.0351926,0.216918
-0.050576,-0.0324267,0.218541
-0.0469708,-0.0296237,0.220044
-0.0433454,-0.0267854,0.221427
-0.0397024,-0.0239136,0.222689
-0.0427974,-0.0265456,0.261839
-0.039879,-0.0242491,0.272873
-0.0364147,-0.0214869,0.282869
-0.0326928,-0.018493,0.293772
-0.0320938,-0.0180726,0.342304
-0.114096,-0.168011,0.0471572
-0.108957,-0.160468,0.0521164
-0.0979428,-0.143517,0.0558801
-0.0975233,-0.143371,0.0604213
-0.0970416,-0.143123,0.0649515
-0.0964984,-0.142773,0.0694677
-0.0958945,-0.142322,0.0739668
-0.0952305,-0.141769,0.0784457
-0.0945073,-0.141114,0.0829014
-0.0987888,-0.148624,0.0897922
-0.0928866,-0.139502,0.0917306
-0.0825615,-0.123043,0.0904639
-0.0817145,-0.122102,0.0943231
-0.0808187,-0.121073,0.0981481
-0.0750866,-0.111998,0.0982308
-0.0741603,-0.110872,0.101738
-0.0731909,-0.109665,0.105206
-0.0675927,-0.100671,0.104209
-0.066613,-0.0993989,0.107358
-0.074472,-0.113077,0.120236
-0.0732616,-0.111448,0.12375
-0.0720105,-0.109736,0.12721
-0.0707196,-0.107943,0.130613
-0.0693903,-0.10607,0.133957
-0.0680236,-0.104118,0.13724
-0.0666208,-0.102088,0.14046
-0.0724721,-0.112641,0.155762
-0.0928918,-0.148668,0.198128
-0.0939077,-0.151011,0.20877
-0.0950522,-0.153596,0.220343
-0.0959474,-0.15576,0.232171
-0.0932499,-0.151582,0.236892
-0.0905062,-0.14729,0.241482
-0.0845903,-0.137309,0.238248
-0.0848893,-0.138373,0.250253
-0.0820207,-0.133754,0.254428
-0.0763155,-0.123986,0.250294
-0.0761743,-0.124212,0.262345
-0.0732013,-0.119294,0.266081
-0.0724108,-0.118319,0.277399
-0.0716182,-0.11733,0.289671
-0.0661142,-0.107677,0.284332
-0.0610316,-0.098726,0.279481
-0.0539526,-0.0860091,0.264271
-0.0510727,-0.0809986,0.266847
-0.048178,-0.0759214,0.269272
-0.0341861,-0.0500186,0.207745
-0.0351084,-0.0519582,0.228204
-0.0313757,-0.0451258,0.220224
-0.0278809,-0.0386906,0.211967
-0.0269169,-0.0370195,0.222838
-0.0246848,-0.0329131,0.223963
-0.022453,-0.028775,0.224964
-0.0202232,-0.0246081,0.225842
-0.0653519,-0.111916,0.937165
-0.034115,-0.141064,0.0468725
-0.031979,-0.131198,0.0502415
-0.0317319,-0.131056,0.0537702
-0.0333187,-0.140605,0.0582402
-0.0330179,-0.140256,0.0620141
-0.0327003,-0.139809,0.0657759
-0.0323664,-0.139265,0.0695232
-0.0320167,-0.138624,0.0732533
-0.0333869,-0.147477,0.0792026
-0.032981,-0.146586,0.0831452
-0.0325602,-0.145592,0.0870612
-0.0321249,-0.144496,0.0909481
-0.0316758,-0.1433,0.0948032
-0.0312135,-0.142003,0.0986237
-0.0307387,-0.140607,0.102407
-0.030252,-0.139113,0.106151
-0.0297541,-0.137522,0.109853
-0.0307123,-0.144668,0.117962
-0.0301602,-0.142769,0.121804
-0.0308574,-0.148507,0.130016
-0.030255,-0.146295,0.133954
-0.0296437,-0.14398,0.13783
-0.0290242,-0.141565,0.141642
-0.0296545,-0.1471,0.151186
-0.0289844,-0.144336,0.155074
-0.0294918,-0.149214,0.165102
-0.0287727,-0.146088,0.169039
-0.029047,-0.149533,0.178846
-0.0293566,-0.153291,0.189596
-0.0285531,-0.149526,0.193628
-0.0287429,-0.15254,0.204744
-0.0288548,-0.155076,0.216114
-0.0270496,-0.144117,0.21264
-0.0278777,-0.151736,0.231065
-0.0165899,-0.0754526,0.167383
-0.00936512,-0.0250373,0.176991
-0.00930849,-0.0248985,0.197346
-0.0105565,-0.0371052,0.312821
0.0469329,2.00311,0.960254
0.0436372,1.99979,0.89613
0.0409403,2.02145,0.843477
0.0377526,2.02389,0.78376
0.0345028,2.02365,0.724151
0.030721,1.99492,0.656854
0.026979,1.96311,0.591271
0.0237585,1.95836,0.535074
0.0206534,1.96081,0.481463
0.0176433,1.9716,0.429983
0.0144893,1.97217,0.376743
0.0118335,2.02773,0.331735
0.0102937,2.25611,0.304041
0.00859515,2.58188,0.273219
0.0046031,2.61594,0.207356
0.000446465,2.6293,0.139183
-0.00377646,2.62088,0.070225
0.0222655,-0.143404,0.0473469
0.0204749,-0.133458,0.0506828
0.0226552,-0.142991,0.0549302
0.0228189,-0.142639,0.0587125
0.0229614,-0.14219,0.062485
0.0230821,-0.141644,0.0662452
0.0231808,-0.141002,0.0699905
0.023257,-0.140264,0.0737183
0.0233103,-0.139431,0.0774261
0.025395,-0.14796,0.0836362
0.0254021,-0.146868,0.0875487
0.0253837,-0.145676,0.0914318
0.0232891,-0.135164,0.0920064
0.0211779,-0.124735,0.0920538
0.0210942,-0.123444,0.0953448
0.0309411,-0.165846,0.118238
0.0269221,-0.147091,0.114558
0.0267341,-0.14521,0.118445
0.0245204,-0.134642,0.117566
0.0203262,-0.115767,0.111233
0.0277645,-0.146489,0.134442
0.0393432,-0.17216,0.345594
0.0375493,-0.164429,0.350111
0.000297932,-0.0246695,0.168237
-0.00057392,-0.0215524,0.168817
-0.0002165,-0.0225284,0.2373
-0.984338,2.40815,0.266383
0.0858076,-0.141037,0.0482794
0.0909347,-0.148248,0.0530378
0.0965737,-0.155647,0.0631343
0.0965152,-0.155035,0.0679197
0.117973,-0.186246,0.0786639
0.0906587,-0.145363,0.0756489
0.0959084,-0.152586,0.0821666
0.0955617,-0.151567,0.0868682
0.0951425,-0.150448,0.0915408
0.0946509,-0.149231,0.0961812
0.0994955,-0.155751,0.103845
0.0988243,-0.154262,0.10866
0.098077,-0.152673,0.11343
0.0972537,-0.150985,0.118154
0.0963547,-0.149199,0.122827
0.100056,-0.153975,0.131294
0.0989575,-0.151906,0.136068
0.102863,-0.156928,0.145522
0.101547,-0.154553,0.150396
0.100151,-0.152081,0.155197
0.103558,-0.15635,0.165342
0.10674,-0.160275,0.175844
0.104951,-0.157259,0.180836
0.103077,-0.154144,0.185736
0.101118,-0.150932,0.190538
0.10311,-0.153179,0.201063
0.109684,-0.161697,0.219174
0.11966,-0.174809,0.244119
0.11821,-0.168911,0.326174
0.114009,-0.162769,0.331472
0.119262,-0.16921,0.360842
0.120832,-0.170737,0.383168
0.121478,-0.171034,0.404948
0.118901,-0.167094,0.419086
0.12399,-0.173216,0.459014
0.0101834,-0.0233602,0.226846
0.00790725,-0.0204515,0.23737
0.0146985,-0.0288604,0.431202
0.0753803,-0.0506516,0.421779
-0.046896,-0.00175373,0.331767
-0.052513,-0.00125284,0.320626
-0.0821596,0.00165364,0.423755
-0.930614,0.0527557,0.923237
-0.939203,0.0517949,0.88587
-0.945725,0.0506815,0.84802
-0.966478,0.0503868,0.822953
-0.979424,0.0495778,0.791898
-0.982507,0.0481775,0.754268
-0.992551,0.0471446,0.722638
-0.0958925,-0.0347944,0.508464
-0.120807,-0.0422614,0.561948
-0.118939,-0.0419244,0.502501
-0.092474,-0.034291,0.368903
-0.086024,-0.0325325,0.320663
-0.095797,-0.0356163,0.326631
-0.126505,-0.0450486,0.387187
-0.0665287,-0.0270788,0.214029
-0.066759,-0.0272687,0.20299
-0.0669032,-0.0274332,0.192959
-0.0661553,-0.027323,0.182143
-0.0741413,-0.0299209,0.188987
-0.0776778,-0.0311583,0.186851
-0.0811559,-0.0323899,0.184618
-0.0892947,-0.035105,0.189805
-0.0928326,-0.0363886,0.18725
-0.0963016,-0.0376629,0.184597
-0.0996994,-0.0389267,0.181847
-0.109061,-0.0421272,0.186734
-0.112497,-0.0434384,0.18363
-0.115851,-0.0447351,0.18043
-0.163902,-0.0607044,0.226155
-0.175023,-0.0646661,0.228546
-0.192595,-0.0708061,0.236589
-0.183711,-0.0681909,0.218534
-0.159582,-0.0604359,0.188214
-0.13412,-0.0521465,0.159357
-0.195743,-0.0732583,0.202632
-0.199476,-0.0748825,0.197109
-0.203066,-0.0764715,0.191482
-0.229608,-0.0859692,0.201389
-0.311748,-0.114789,0.24506
